WOB_klbf,RPM,Torque_kNm,SPP_psi,Flow_Rate_gpm,Mud_Weight_ppg,Formation,WOB_per_RPM,Hydraulic_Efficiency,ROP_ft_per_hr
9.784887834748726,112.43561663863075,11.54264209339765,2143.991756567186,636.351497104449,10.074542081109769,Shale,0.08702658576772393,72.13670201505843,187.35316939986154
30.58321504664109,193.10000289738826,11.174469976799996,2610.8646585999727,698.3406985956861,10.393742637500086,Sandstone,0.15838018947567162,41.2051135368358,232.17139345843296
36.49105739814541,162.4791518535967,27.656364513025917,2520.3218595803182,425.2339493962495,11.918189572808721,Shale,0.22458916717528166,86.70564661806297,173.97876158739885
28.251181962794256,143.81218778758512,11.238654996237653,1307.7998093875474,612.4370498034995,9.860017544239568,Shale,0.19644497728191224,69.8525555395007,197.97953163158857
17.294344321679414,81.84260966194111,11.798743153215774,1298.498939482948,585.8729915718743,11.978598739248685,Sandstone,0.21131222957228996,40.218252431202025,132.42155272896454
14.874826711156224,81.83923284706837,23.984956560449092,1536.3487354898266,716.4151883941356,8.852537723906766,Sandstone,0.18175667334214346,92.55197373627844,179.8056078074249
12.8397819170161,68.13170570354792,16.2434960612635,1722.1494526820743,753.0435302406303,11.607193748834522,Shale,0.18845531290357048,63.69375511679584,182.43269512042718
39.8490653006955,181.26466040849093,24.41776392387953,1816.9111628169653,306.0783857386934,11.890190532218945,Shale,0.21983913031306385,34.73839937165758,141.64470377651898
14.4060384546769,144.15610164404922,6.6341539391096305,2359.3944336666905,637.0099595293964,9.227270611349354,Sandstone,0.09993360177183719,70.74413878697936,210.46442112981214
23.532962686336965,159.13016089144637,17.189279841834608,1113.3608643316709,325.9178995598645,10.221386129488803,Dolomite,0.1478849927286281,46.457928955832664,133.70541961959205
5.926102327718615,62.881829201412344,5.840340004582066,1069.3454084521327,574.429332538678,9.161999098654622,Sandstone,0.09424188836392045,82.24007437202465,141.12131480478328
48.463955146486185,195.7873793026792,6.5663300863838625,1783.8211258878182,443.8163645218391,11.32641651597687,Shale,0.2475336015993294,83.15843478180238,196.56348798280558
42.16031755627106,176.54196971205903,27.660936333610273,2394.327384275961,453.3882997610706,10.641391072246627,Shale,0.23881186793732267,93.63157813055302,188.3487944512778
5.193907424930328,89.72747549495867,8.48113427793988,1386.8706859129652,476.4792517261783,11.041293386833285,Shale,0.05788536227370118,62.62151951659274,104.18547445892031
16.33182995357263,85.45549540899408,18.31051705688043,2283.0089625125033,610.6462245248051,9.285947867824845,Sandstone,0.19111503450313772,59.572197182302915,178.89880471216003
20.138263374115393,85.67663137948074,15.277390065017663,1519.656275880599,467.0249828343846,9.346983448209677,Shale,0.23504966348313316,78.97591435402124,144.23733128312014
8.834881986937278,102.59391401433528,13.683583156471068,2772.1722176270328,666.3495252951402,8.665989302039625,Dolomite,0.0861150690254667,38.61059266222523,177.38812449217335
21.833559339382916,133.4659004285133,27.49583364218181,2791.379888533233,502.2636927869348,9.788270140782918,Limestone,0.16358904611052588,65.54950839655308,142.73443727890756
28.081811775063866,120.4723026098962,5.545584919387237,1594.574408562653,334.1766001549793,10.7389786453347,Dolomite,0.23309765951760836,65.50609400850531,142.70590987341393
5.722765352804133,100.77207962772587,21.594742154389728,1459.9875079264812,691.8799212420536,11.931739655989315,Sandstone,0.05678919571715977,35.81575298267517,185.62776282564556
27.600134531903702,145.65940526113314,29.08486085533876,1822.6079441324625,442.879162296353,11.167709789834722,Shale,0.18948405344936797,57.16896555794938,135.56761319043702
8.70603922101949,79.52914049128586,19.00420458654605,1481.0631703602974,516.3834397996313,10.241585293599005,Sandstone,0.10946980147451016,85.46351190686812,148.5417668206828
23.699374129220836,100.90025079493054,28.420561550827294,2344.7676865834073,642.7219416109508,12.312480457576552,Limestone,0.2348792390753061,85.64998542965292,176.89108155752936
27.178475127081263,111.29065806111683,6.306446982150594,2652.1293690965713,466.228078574356,11.376980802303327,Sandstone,0.24421164903307357,36.45044821977926,132.776760329904
29.58193263690637,123.84979779038503,15.469832976854034,2346.184261822434,328.2928280733578,12.2206608114502,Shale,0.23885329782268677,35.896857378609006,122.49602006684975
24.612367226807915,169.9246345950219,11.503944774051279,2648.700894498699,486.9605235064068,10.610351893088662,Limestone,0.14484284333149278,47.07520600512579,181.84294594398904
19.561793149116227,87.95432950217037,23.270524124518246,1793.9843244149483,772.2242913471517,9.535617099172558,Limestone,0.22240853019786272,86.85979406600958,195.38400957168795
28.894532650026715,131.9928213779056,29.532427262431167,1312.6339414177216,620.8671986492791,8.711306745458888,Shale,0.2189098797070141,38.37866802977743,189.425786263121
16.26922120079552,142.93803964068593,11.413251561106195,2475.9018947951845,635.7395743336035,11.404339405935403,Shale,0.11382009464865113,76.799792170784,174.8976763775185
14.350235623608276,66.50305778079968,21.354365036851863,1720.9490102831078,616.1410768188199,8.985211992022137,Shale,0.21578309483013547,36.57576527485171,127.17979458647041
8.326451922564482,145.0562792662014,9.952440818993503,2342.541650458265,399.4960694797184,9.71110051308787,Sandstone,0.057401526943098524,70.50396049360864,145.55717806531737
14.195902565855514,83.87337731622081,19.133256364290247,1541.2878839635314,509.16693205114007,10.62988363153559,Dolomite,0.1692539756964106,53.14437444274441,129.42517087249826
6.634415553804591,69.10722301793913,16.598312167208405,1162.4592696133454,675.4698991816591,10.75766635111899,Sandstone,0.09600176745754062,81.27940759278135,158.82683326986185
14.292318267301244,192.84397521546666,29.300133240788426,2985.163590975527,350.6864487765796,10.902332787948545,Sandstone,0.07411337715545577,45.189879173648634,147.35807676483998
12.7634999942151,195.18848463043832,20.213181817411666,1312.4030158611986,438.92638804485614,9.165021321398802,Dolomite,0.06539064032584184,71.5481189103474,170.99072738097834
32.77483074576097,173.17562873630456,13.737659302170469,2976.8419879269622,438.1595542329268,10.018949619286595,Shale,0.18925775517562798,45.31936474743252,177.40197299127072
12.109652574739885,102.6459276842719,7.852394622198334,2954.5598651328946,516.009463797253,10.968776908467866,Shale,0.11797499275361323,76.38791840229,149.25363438631462
14.36301213302011,73.67409596089374,8.781170718373364,2587.636207816079,790.1843704710925,12.379275458535139,Dolomite,0.19495335430575228,86.78907224644867,200.0999479917207
9.826038347437775,155.79262371170196,10.632923248780877,2318.845924163995,333.751273341911,11.410524550798755,Dolomite,0.06307126815978847,38.2421169432394,113.5120184330965
13.75027470669258,121.62134912354418,11.27416653350745,2155.614100502169,559.3504971902976,12.190415028375831,Sandstone,0.11305806756612208,86.32871975870773,192.03295587199207
12.171642973414707,77.08535287826903,26.265401446028445,2732.203090755669,389.6823410061052,11.548848233256708,Limestone,0.15789825847506744,68.58239153692936,96.5012104182201
26.918256247360603,129.3247674155778,19.030569707063123,1578.879043238976,785.338272704872,10.866867875569602,Dolomite,0.20814463296779273,38.26218190635656,229.04820870469814
7.3726696439643975,64.81439295613058,18.08477278435916,1935.362424969754,356.6517523637321,9.268093476545378,Sandstone,0.11375050058641399,57.79022059838128,95.895662413781
32.8117416780172,187.3048562910295,7.869221796730437,2238.7799387330037,501.80050118079566,11.166742607570052,Limestone,0.17517827528740182,40.45591907653136,175.2283781125364
21.862845400858742,96.22919742400236,26.503492333735874,1822.3809517389823,668.9424924173031,10.99351826383963,Shale,0.22719554964723743,75.52261277632701,190.36600754890532
26.45266066461939,152.75311980955746,23.070357580212093,1854.9729081805358,652.2772140137226,10.909876681829065,Shale,0.1731726376364609,79.32642873716674,203.875767950513
10.010740589368497,103.63955065251753,6.69170904750004,1660.5693350041688,511.36431844696614,10.459143471952963,Sandstone,0.09659189495072676,36.87677381773193,150.27697981933753
7.288607379943553,132.80952296489352,22.69587743074422,2128.4636333690723,473.2620839763591,10.614626415957103,Sandstone,0.054880156311307604,62.89909042515188,155.44551985884783
30.58753439760033,136.53943910805916,18.588455433566153,2701.149056030232,498.80618927643525,9.837770108472416,Dolomite,0.22401977478018598,82.95062864168462,175.0609022710549
4.659302989022052,85.87962377357378,7.0431336436694565,1403.0567560126256,432.13813157931963,10.577250770569213,Shale,0.05425388217007743,90.85059770081477,120.45224610093882
44.0302367465696,195.7418478870382,16.45751603821641,2868.866077506883,402.6664693533999,9.290223622713913,Sandstone,0.22494033453683987,63.37866133821505,198.6608611477289
26.25307832606772,168.51859527055603,17.117407178251174,2378.175307496459,541.519848779445,11.720697589441507,Shale,0.15578742680544239,91.76814953474147,192.1121204866462
45.54839201978366,191.5298518189865,9.144363504081895,2646.5464253600603,434.26687803380366,9.243107818794831,Shale,0.23781353970257924,64.81978307964194,201.77169957992587
38.86283670241197,185.27582905987083,28.642453675007058,2112.3813852600233,443.73083244862505,8.839865159557865,Dolomite,0.20975664715473308,55.62238214899402,153.5151518055462
35.86712311727441,143.7059970335519,26.249384287016547,2559.033402848127,628.3780317372785,10.24498410542863,Limestone,0.2495868221066675,85.1332033559382,209.36931352992477
22.714402654909527,189.06239290323634,21.725558433227707,1032.4007946789345,784.268665849946,11.133229758024248,Dolomite,0.12014236309034204,62.043876179775786,227.31489320404359
14.726638496045458,72.38895028726873,16.55738902501518,2636.7608495590703,601.8186002796875,10.250867299734166,Sandstone,0.2034376577862254,60.673663186694,170.18081083336602
11.400654986673603,87.43760073868033,15.294138539612712,1080.2777181707331,338.4897335324831,9.607016527805234,Dolomite,0.13038618272184843,61.87031181163884,106.52788395217604
9.682795718997712,66.33182044747532,21.274336678773853,2779.826752725725,337.79180692703346,10.732684735561763,Dolomite,0.14597512406078178,85.04102512153345,95.01201569181843
18.52348155129175,105.546246306857,18.635796735172637,2983.9254944772865,775.711610422783,9.8880093416488,Shale,0.17550109264367403,84.0762002097234,212.11565346469254
25.713063076621317,114.41482055652747,6.5568276470471405,1588.1349243535556,448.6453951536668,12.231470760506532,Dolomite,0.22473542283726777,56.22879950861373,133.32406907417501
24.185287556262722,97.98886444834542,17.812566219258294,1420.6371125715873,346.0334930412377,12.190580558414288,Sandstone,0.24681669383985905,51.66449089158412,130.29023465810113
35.84795940034218,176.02325128127012,25.160090430820986,2530.7267277160813,599.5222935751908,10.509487279888383,Limestone,0.20365468277290366,61.9753215625434,225.15415126550894
14.683585973830759,109.9454657371025,16.48099693992395,1506.0526818405065,611.8243891451331,9.811535976073035,Dolomite,0.13355335643346677,67.23021313291208,171.2303295142165
13.337289834601998,99.3308313562333,6.298914438856711,2731.124766344407,624.2524100593441,11.448529655826556,Dolomite,0.13427140045541403,45.4919186908198,176.48200601185786
26.857784931390285,135.9774516421548,24.656954984600826,1205.6851843149534,433.70101392877064,8.646851773932266,Limestone,0.1975164603177783,81.6070805065134,152.10929839975816
7.793980881897318,79.72939149646677,10.03409455339936,1251.9103927587166,307.5553421072375,10.399076024174605,Sandstone,0.09775542915366048,61.62137977260748,87.53762668212293
12.422484223008594,172.30757730556556,11.465520872200969,2958.303110201231,782.507684727236,9.845293577081334,Sandstone,0.07209482262627893,51.71296064729737,228.7849901258363
8.517565080674128,70.43709011516792,9.117658835807397,2347.6777965400092,425.44652284555127,12.18214354041022,Dolomite,0.12092443152815531,36.94336454265939,104.6785676976745
21.292303895332715,198.16417112407242,13.25537662178744,2693.7744488579056,638.0131440262737,8.548012109090731,Shale,0.10744779833081636,45.52493542623445,208.17004771205922
18.36843792197183,168.11426770153204,23.918787642215875,1648.658754703036,653.3149349393548,10.711259502873396,Dolomite,0.10926162409119802,91.70327616413894,209.46582608356974
8.494105440261475,87.82019541478414,17.984646487598432,2352.9674990412086,605.0037085397428,11.462654324266504,Limestone,0.096721550209982,49.83147964326923,150.75113820958734
3.5502815141533435,60.773096397304336,10.122031853767814,2188.4836546171946,456.4536971068241,10.440071950096165,Limestone,0.05841863792727238,40.975853808857295,96.02876772932771
9.330831337779713,174.1645999836768,26.94575195380102,2206.300240245894,435.5481268820329,8.841612120650886,Limestone,0.053574786946682766,59.94373145757456,156.67588589401382
39.3496771800594,158.96002813866642,26.98954637378823,2365.064919075443,598.8341413513515,12.38984556011161,Dolomite,0.2475444779472063,49.960703318416165,198.37453316346293
21.968118843203648,162.06100352573822,26.76446062615017,2150.718346258197,733.0478168058457,10.572041725504391,Dolomite,0.13555462674717247,32.28535126762762,203.1684655008879
21.31056509179166,167.9778485360324,10.969905284538482,1858.124738605332,773.3668644616978,10.956744977276045,Sandstone,0.12686532943193635,51.00443912316212,241.8207070415681
13.083158852228289,70.36625124277265,16.280983604524703,1551.8453887610935,352.9529022018788,9.44643913083003,Shale,0.18592945653861398,65.36706055606545,88.32953775261016
10.318929843983446,110.18520199619817,29.624741403521877,2537.162661826404,377.4143062988599,10.433992340427215,Dolomite,0.09365077757301284,65.86130418129784,113.78662219674413
18.292608675229967,76.22166833351815,24.30031190774976,1452.5448600063723,772.3681293915398,10.216597967833287,Sandstone,0.23999223679004505,53.17632987649776,174.37141914525597
37.48138227825895,180.8344796225831,5.679185530638995,2384.7086123088284,668.2676141673962,8.799583368007935,Dolomite,0.2072690028831104,59.07467915641904,218.51504285238312
9.996450802792184,147.26173775585812,6.630114781512301,1466.6656452986533,741.4969124148865,8.92464141418987,Sandstone,0.06788220046245191,92.75866468525982,218.01750978371342
14.196201793250436,106.32572347937088,16.598284420308318,2250.660339908908,401.31631706767155,11.849890078475099,Sandstone,0.13351615515698567,54.52765101997025,113.01423038226486
15.558836804125129,68.89816904004331,27.730505146539002,2494.156534258058,593.792935554701,9.459279808826361,Shale,0.22582366151243294,46.78474286189889,133.26621655490686
24.739919334863394,103.5375250401927,18.467544948817856,1437.4277778130784,650.5697972087369,9.279833085994522,Dolomite,0.23894640445828208,45.82535786433941,171.77348707450437
15.140854321345193,105.52566508374458,17.445312700857258,1119.8866017226167,640.0559427234864,10.519645805000557,Sandstone,0.14348030224997393,59.754699825768725,182.1299677883863
27.999544622964823,162.14486496732897,7.636842498915764,1261.947485988348,504.07584543334906,11.574988525450053,Limestone,0.17268227784214155,79.36880966660136,183.4908992472637
12.449134381017897,149.25804598972985,21.41950261810735,2211.9939345420507,307.6974458456542,8.747786074315952,Limestone,0.08340678921841505,43.389231972250755,100.53109717328883
45.727080895894716,184.2097839606857,25.552579015005637,2698.892812451471,591.4630284021316,10.807231678553023,Limestone,0.24823372522739534,76.10424826414993,229.80299990028058
12.148732276400844,126.11008952267291,14.510500187689058,1089.9936424708487,426.55076958980436,8.976841771362293,Shale,0.09633434027668869,31.374738517712057,119.79418301642595
18.306809289383118,76.74319443136224,24.39029627313319,2468.3025180832924,525.1271230714451,8.645844203302474,Sandstone,0.23854635482702513,57.230643568956495,139.7862241764608
28.762471704528807,159.8542702112193,29.11191634752029,1682.6372919001042,778.7905075419087,8.71097580864887,Shale,0.1799293297984737,80.43122923818115,237.68209891062054
28.56433475593392,166.50990680636565,10.094161478192227,1957.056739839045,499.51765882121737,11.836656432833765,Dolomite,0.17154735897577184,52.01764212533804,176.15829372481934
21.13849289448844,138.57880765972948,18.083240779868532,2857.7190996911313,719.9008033322134,8.971889934512246,Dolomite,0.1525377022033017,66.64291159395097,216.75769170762266
16.144295919034352,167.93540519363853,12.178448952114389,1663.9430094716909,394.2703028746256,8.680605457649168,Sandstone,0.09613396234355175,43.323650133684204,155.62065319910994
11.015630974114217,129.1313834910147,24.821360475845985,1930.673867878972,636.2302490125144,10.25159954857165,Limestone,0.08530560640110166,78.2297004232012,170.77884274740893
12.532114951911018,133.18259611347918,19.43983414702894,1027.3648295213623,788.5034772194717,11.8759738877681,Sandstone,0.09409724181403507,33.398141712469375,223.27061219930565
10.461926399069181,119.85574257019695,20.864560438757593,1163.1974400096767,350.9465504364684,9.549633505957207,Sandstone,0.0872876524288509,85.41527191690753,127.31233396476779
13.087805553166723,63.55867774417332,24.947853990397352,1517.183182269568,304.159971113596,10.186850470103666,Sandstone,0.20591689471335067,42.882765117408425,78.36293433157519
9.014457486415067,75.10479977906263,14.899261816561372,1055.7044816421487,516.7913963163072,8.659690130255004,Shale,0.12002505183334602,86.8358720610415,149.8626149092235
3.9650189687930997,64.40008599614279,27.87725171017608,2262.7506520965017,346.3127415256836,10.296314056539504,Dolomite,0.06156853531267928,52.914400684533625,79.18033060339184
36.3530205358685,149.09745757692926,18.3257216811535,1852.796713603245,674.1921748381158,10.810452322548535,Sandstone,0.2438205260281623,76.97443234084163,223.26590673433586
23.58497709710984,104.00983735068573,8.9488705708837,2096.290405456044,757.2743319242795,10.78362821500858,Sandstone,0.22675717699268516,50.74964435610225,229.42363868770087
30.904195593533657,131.1998967630584,22.39747795422006,1349.2943717926591,517.0104863543794,9.829706768697461,Sandstone,0.23555045663904262,88.88425863025209,176.57617662729513
46.5743187546998,187.059306349653,24.83153376095636,1591.8640588732324,429.3558210777205,9.762132722652542,Shale,0.24898156452928705,38.23141315869434,173.1871908021425
8.045609155533077,94.90091208084249,12.919041926688166,2327.64894970545,517.2016595033049,8.926494475746392,Shale,0.08477904984389746,41.603786302718916,135.6348423914011
15.180691510592059,117.45360922498816,26.429481424968824,2930.6054472607993,661.7239089250005,9.967193282585074,Shale,0.12924840378053176,62.04695813532215,186.63449484351403
33.42858209920085,165.77715939602683,27.65358136914416,1100.8335472044184,304.5270807901855,8.897978675491858,Sandstone,0.20164769514081826,35.3259985374795,120.31784615733851
17.412785310628347,92.03174316882715,11.922612184445224,2780.7686417105324,594.7269947423486,11.566383778848206,Limestone,0.18920412361075845,42.73871200561452,135.54349739092766
5.71732324868556,70.77718737603102,29.58803681788055,2153.7624026224166,606.6458424436895,12.365097190992744,Limestone,0.08077918126797101,91.34481484378094,138.4045295896022
